"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        2483,      -5.665622093,      -1.043526448,      -1.435628987,      0.3825864801,       2.374574538
          0,           0,        2484,       -5.66921412,      -1.043963571,      -1.436317252,      0.3824274008,       2.374077448
          0,           0,        2485,      -5.672428489,       -1.04440107,      -1.437005775,      0.3822714643,       2.373583888
          0,           0,        2486,      -5.675241052,      -1.044838928,      -1.437694546,      0.3821165537,       2.373089958
          0,           0,        2487,      -5.677629115,      -1.045277124,      -1.438383563,      0.3819719447,       2.372602864
          0,           0,        2488,      -5.679571824,      -1.045715635,      -1.439072825,      0.3818233517,       2.372118059
          0,           0,        2489,       -5.68105107,      -1.046154446,      -1.439762324,      0.3816810025,       2.371638989
          0,           0,        2490,      -5.682050946,      -1.046593538,      -1.440452057,      0.3815555359,       2.371169487
          0,           0,        2491,      -5.682558505,      -1.047032884,      -1.441142022,      0.3814467834,       2.370711878
          0,           0,        2492,      -5.682564264,      -1.047472462,      -1.441832182,       0.381338646,       2.370261313
          0,           0,        2493,        -5.6820628,      -1.047912257,      -1.442522506,      0.3812380116,       2.369816396
          0,           0,        2494,      -5.681052218,      -1.048352254,      -1.443212937,      0.3811260677,       2.369371395
          0,           0,        2495,      -5.679534168,      -1.048792437,      -1.443903433,      0.3810085711,       2.368928737
          0,           0,        2496,      -5.677514432,      -1.049232792,      -1.444593976,      0.3809085286,       2.368495938
          0,           0,        2497,      -5.675002649,      -1.049673303,      -1.445284526,      0.3808256086,       2.368075997
          0,           0,        2498,      -5.672011483,      -1.050113949,      -1.445975036,      0.3807381535,       2.367652896
          0,           0,        2499,      -5.668557086,      -1.050554712,      -1.446665431,      0.3806676882,       2.367238195
          0,           0,        2500,      -5.664658832,      -1.050995581,      -1.447355703,      0.3806140616,       2.366830514
          0,           0,        2501,      -5.660337957,      -1.051436535,      -1.448045811,      0.3805770531,       2.366425485
          0,           0,        2502,      -5.655618187,      -1.051877561,      -1.448735704,       0.380538466,       2.366022014
          0,           0,        2503,      -5.650524655,      -1.052318652,      -1.449425336,      0.3804749891,       2.365603873
          0,           0,        2504,      -5.645083536,      -1.052759804,       -1.45011464,      0.3804137171,       2.365183155
          0,           0,        2505,      -5.639322256,      -1.053201011,      -1.450803516,      0.3803697276,        2.36476857
          0,           0,        2506,       -5.63326805,      -1.053642257,      -1.451491991,      0.3803426481,        2.36435892
          0,           0,        2507,      -5.626948417,      -1.054083532,       -1.45218001,      0.3803322018,       2.363957687
          0,           0,        2508,      -5.620390212,      -1.054524823,      -1.452867528,      0.3803323221,       2.363556479
          0,           0,        2509,      -5.613619783,      -1.054966118,        -1.4535545,       0.380333395,       2.363151795
          0,           0,        2510,      -5.606662739,       -1.05540741,      -1.454240881,      0.3803508721,        2.36275231
          0,           0,        2511,      -5.599543401,      -1.055848682,      -1.454926633,      0.3803739515,       2.362354001
          0,           0,        2512,      -5.592285437,      -1.056289928,       -1.45561171,      0.3803773566,       2.361947699
          0,           0,        2513,       -5.58491078,      -1.056731143,      -1.456296067,      0.3803851811,        2.36154265
          0,           0,        2514,      -5.577440414,      -1.057172311,      -1.456979555,      0.3803944202,       2.361134259
          0,           0,        2515,      -5.569893927,      -1.057613413,      -1.457662287,      0.3804201657,        2.36073551
          0,           0,        2516,      -5.562289418,      -1.058054425,      -1.458344243,      0.3804622752,       2.360358864
          0,           0,        2517,      -5.554643929,      -1.058495318,      -1.459025403,      0.3805203419,       2.359991423
          0,           0,        2518,      -5.546972869,      -1.058936064,      -1.459705754,      0.3805837315,       2.359622462
          0,           0,        2519,      -5.539290705,       -1.05937663,      -1.460385286,      0.3806530721,       2.359251349
          0,           0,        2520,      -5.531610555,      -1.059816985,       -1.46106399,      0.3807380456,       2.358883374
          0,           0,        2521,      -5.523944305,      -1.060257094,      -1.461741856,      0.3808185416,       2.358511079
          0,           0,        2522,      -5.516303063,      -1.060696908,      -1.462418901,      0.3809025442,        2.35813885
          0,           0,        2523,      -5.508696527,      -1.061136412,      -1.463095113,      0.3809588085,       2.357748883
          0,           0,        2524,      -5.501133497,      -1.061575587,       -1.46377049,      0.3810313631,       2.357366225
          0,           0,        2525,      -5.493621919,      -1.062014392,       -1.46444503,      0.3811196214,       2.356992662
          0,           0,        2526,        -5.4861689,      -1.062452781,      -1.465118743,      0.3812232313,       2.356628617
          0,           0,        2527,      -5.478780746,       -1.06289071,      -1.465791619,        0.38132328,       2.356260788
          0,           0,        2528,      -5.471463035,      -1.063328133,      -1.466463602,        0.38143348,        2.35589826
          0,           0,        2529,      -5.464220686,      -1.063765005,      -1.467134619,      0.3814882359,       2.355513552
          0,           0,        2530,      -5.457057996,      -1.064201271,       -1.46780485,      0.3815043807,       2.355118347
          0,           0,        2531,       -5.44997867,      -1.064636884,      -1.468474324,      0.3815038167,       2.354720964
          0,           0,        2532,      -5.442985903,      -1.065071801,      -1.469143041,      0.3814965678,       2.354326643
          0,           0,        2533,      -5.436082439,      -1.065505979,      -1.469810984,      0.3814988888,       2.353940385
          0,           0,        2534,      -5.429270603,      -1.065939376,      -1.470478142,      0.3814923296,       2.353553116
          0,           0,        2535,      -5.422552348,      -1.066371953,      -1.471144476,      0.3814739683,       2.353157063
          0,           0,        2536,      -5.415929265,      -1.066803682,      -1.471809947,      0.3814354634,       2.352756042
          0,           0,        2537,       -5.40940262,      -1.067234541,      -1.472474542,      0.3813866607,       2.352356229
          0,           0,        2538,      -5.402973392,      -1.067664503,       -1.47313823,      0.3813238745,       2.351946915
          0,           0,        2539,      -5.396642265,      -1.068093549,       -1.47380097,       0.381267149,       2.351539649
          0,           0,        2540,      -5.390409674,       -1.06852166,      -1.474462714,      0.3812026628,       2.351130171
          0,           0,        2541,      -5.384275841,      -1.068948817,      -1.475123429,      0.3811384422,       2.350718028
          0,           0,        2542,      -5.378240802,      -1.069375013,      -1.475783046,      0.3810807686,       2.350308125
          0,           0,        2543,      -5.372304417,      -1.069800245,      -1.476441489,      0.3810302859,        2.34990136
          0,           0,        2544,      -5.366466395,      -1.070224511,      -1.477098683,      0.3809569976,       2.349480312
          0,           0,        2545,      -5.360726314,      -1.070647824,      -1.477754553,      0.3808800274,       2.349055394
          0,           0,        2546,      -5.355083655,      -1.071070195,      -1.478408988,      0.3808008212,         2.3486258
          0,           0,        2547,      -5.349537827,      -1.071491644,      -1.479061894,      0.3807223379,       2.348192589
          0,           0,        2548,      -5.344088141,      -1.071912191,      -1.479713165,      0.3806366885,       2.347755189
          0,           0,        2549,      -5.338733855,      -1.072331855,      -1.480362704,      0.3805383117,       2.347308599
          0,           0,        2550,      -5.333474184,      -1.072750663,      -1.481010419,      0.3804487419,       2.346864722
          0,           0,        2551,       -5.32830831,      -1.073168634,      -1.481656207,      0.3803422062,       2.346407528
          0,           0,        2552,      -5.323235366,       -1.07358581,      -1.482299988,      0.3802270365,       2.345945525
          0,           0,        2553,      -5.318254468,      -1.074002221,      -1.482941651,      0.3800873162,       2.345463762
          0,           0,        2554,      -5.313364686,      -1.074417891,      -1.483581155,      0.3799326623,       2.344975906
          0,           0,        2555,      -5.308565044,      -1.074832833,      -1.484218439,      0.3797875011,       2.344492642
          0,           0,        2556,      -5.303854611,      -1.075247049,      -1.484853431,      0.3796531801,       2.344013601
          0,           0,        2557,      -5.299232451,      -1.075660545,      -1.485485999,      0.3795298251,       2.343539595
          0,           0,        2558,      -5.294697597,      -1.076073321,      -1.486116173,      0.3794170746,       2.343071677
          0,           0,        2559,      -5.290249059,      -1.076485378,      -1.486743905,      0.3792973975,       2.342606472
          0,           0,        2560,      -5.285885831,      -1.076896737,       -1.48736916,      0.3791564781,       2.342135243
          0,           0,        2561,      -5.281606858,        -1.0773074,      -1.487991919,      0.3790038907,       2.341659052
          0,           0,        2562,      -5.277411126,      -1.077717361,      -1.488612114,      0.3788497558,       2.341179007
          0,           0,        2563,      -5.273297642,       -1.07812661,       -1.48922973,      0.3787087225,       2.340703882
          0,           0,        2564,      -5.269265405,      -1.078535131,      -1.489844821,       0.378580844,        2.34023358
          0,           0,        2565,      -5.265313387,       -1.07894291,       -1.49045739,      0.3784662105,       2.339768526
          0,           0,        2566,      -5.261440536,      -1.079349934,      -1.491067436,      0.3783619224,       2.339307235
          0,           0,        2567,      -5.257645781,      -1.079756189,      -1.491674963,      0.3782534147,       2.338842521
          0,           0,        2568,      -5.253928033,      -1.080161666,      -1.492279982,      0.3781405335,       2.338378426
          0,           0,        2569,      -5.250286194,      -1.080566356,      -1.492882506,      0.3780338367,       2.337918441
          0,           0,        2570,      -5.246719174,      -1.080970247,      -1.493482553,       0.377941238,       2.337466991
          0,           0,        2571,      -5.243225879,      -1.081373331,      -1.494080168,      0.3778595695,       2.337021912
          0,           0,        2572,      -5.239805219,      -1.081775603,      -1.494675313,      0.3777727609,       2.336578014
          0,           0,        2573,      -5.236456098,      -1.082177063,      -1.495267992,      0.3776886735,       2.336140876
          0,           0,        2574,      -5.233177409,      -1.082577708,      -1.495858212,      0.3776093413,       2.335709548
          0,           0,        2575,      -5.229968046,      -1.082977535,      -1.496445981,      0.3775441186,       2.335288179
          0,           0,        2576,       -5.22682689,      -1.083376549,      -1.497031294,      0.3774927886,       2.334875445
          0,           0,        2577,      -5.223752835,      -1.083774756,      -1.497614003,      0.3774375455,       2.334462969
          0,           0,        2578,      -5.220744793,      -1.084172167,      -1.498194228,      0.3773851474,       2.334052868
          0,           0,        2579,      -5.217801666,      -1.084568792,      -1.498771974,      0.3773416436,       2.333651304
          0,           0,        2580,      -5.214922363,      -1.084964649,       -1.49934722,      0.3772958261,       2.333249809
          0,           0,        2581,      -5.212105804,      -1.085359758,      -1.499919945,      0.3772628558,       2.332855223
          0,           0,        2582,      -5.209350929,      -1.085754134,      -1.500490138,      0.3772203205,        2.33245535
          0,           0,        2583,      -5.206656677,      -1.086147807,      -1.501057773,      0.3771900213,       2.332061389
          0,           0,        2584,      -5.204022003,        -1.0865408,       -1.50162281,      0.3771676872,       2.331671504
          0,           0,        2585,       -5.20144588,      -1.086933136,      -1.502185242,      0.3771545151,       2.331285236
          0,           0,        2586,      -5.198927281,      -1.087324845,      -1.502745038,      0.3771290109,       2.330889654
          0,           0,        2587,      -5.196465204,      -1.087715958,      -1.503302163,      0.3771108358,       2.330498068
          0,           0,        2588,      -5.194058652,      -1.088106505,      -1.503856587,      0.3770747257,       2.330098977
          0,           0,        2589,      -5.191706642,      -1.088496527,      -1.504408298,      0.3770441981,        2.32970278
          0,           0,        2590,      -5.189408212,      -1.088886052,      -1.504957261,      0.3770225636,       2.329311225
          0,           0,        2591,      -5.187162405,      -1.089275113,      -1.505503443,      0.3769961724,       2.328917536
          0,           0,        2592,       -5.18496829,       -1.08966374,      -1.506046834,      0.3769470165,       2.328509723
          0,           0,        2593,      -5.182824941,      -1.090051974,      -1.506587417,      0.3768998066,        2.32810456
          0,           0,        2594,      -5.180731451,      -1.090439839,      -1.507125185,      0.3768613122,       2.327704854
          0,           0,        2595,      -5.178686931,      -1.090827363,      -1.507660125,      0.3768301215,       2.327309932
          0,           0,        2596,      -5.176690502,      -1.091214568,      -1.508192231,       0.376800124,       2.326916887
          0,           0,        2597,      -5.174741309,      -1.091601476,      -1.508721503,      0.3767662704,       2.326519451
          0,           0,        2598,      -5.172838498,      -1.091988112,      -1.509247941,      0.3767332746,       2.326123956
          0,           0,        2599,      -5.170981235,      -1.092374493,      -1.509771558,       0.376702369,       2.325732134
          0,           0,        2600,        -5.1691687,       -1.09276063,       -1.51029237,      0.3766659975,       2.325339883
          0,           0,        2601,       -5.16740008,      -1.093146543,      -1.510810396,      0.3766230633,        2.32494578
          0,           0,        2602,      -5.165674588,      -1.093532244,      -1.511325571,      0.3765532739,       2.324537805
          0,           0,        2603,      -5.163991441,       -1.09391774,      -1.511838004,      0.3764868674,       2.324131612
          0,           0,        2604,      -5.162349874,      -1.094303029,      -1.512347765,      0.3764321066,       2.323747009
          0,           0,        2605,      -5.160749133,      -1.094688104,       -1.51285488,      0.3763865709,       2.323373295
          0,           0,        2606,      -5.159188467,      -1.095072974,      -1.513359392,      0.3763360072,       2.322999683
          0,           0,        2607,       -5.15766714,       -1.09545764,      -1.513861352,       0.376285699,       2.322623392
          0,           0,        2608,      -5.156184427,      -1.095842098,      -1.514360806,       0.376238951,       2.322246539
          0,           0,        2609,      -5.154739611,      -1.096226341,      -1.514857804,      0.3762033873,       2.321876092
          0,           0,        2610,      -5.153331983,      -1.096610357,      -1.515352392,      0.3761637108,       2.321505309
          0,           0,        2611,      -5.151960835,      -1.096994134,      -1.515844621,      0.3761110699,       2.321128755
          0,           0,        2612,      -5.150625473,      -1.097377661,       -1.51633454,      0.3760527815,       2.320747448
          0,           0,        2613,      -5.149325204,      -1.097760927,      -1.516822192,      0.3760042126,       2.320374335
          0,           0,        2614,      -5.148059348,      -1.098143913,      -1.517307618,      0.3759639771,       2.320008435
          0,           0,        2615,      -5.146827225,      -1.098526602,      -1.517790869,      0.3759041336,       2.319636783
          0,           0,        2616,      -5.145628162,      -1.098908986,      -1.518271992,      0.3758325266,       2.319260475
          0,           0,        2617,      -5.144461487,      -1.099291047,      -1.518751037,       0.375764275,       2.318887807
          0,           0,        2618,      -5.143326535,      -1.099672768,      -1.519228115,      0.3757072922,       2.318529445
          0,           0,        2619,       -5.14222263,      -1.100054129,       -1.51970329,      0.3756541032,       2.318179003
          0,           0,        2620,      -5.141149098,      -1.100435117,      -1.520176634,      0.3755903701,       2.317824236
          0,           0,        2621,      -5.140105263,      -1.100815725,      -1.520648217,      0.3755216347,       2.317468188
          0,           0,        2622,       -5.13909045,      -1.101195943,      -1.521118101,      0.3754489883,       2.317113544
          0,           0,        2623,       -5.13810399,      -1.101575769,      -1.521586335,      0.3753873508,       2.316765546
          0,           0,        2624,       -5.13714522,      -1.101955202,      -1.522052949,       0.375322933,       2.316415932
          0,           0,        2625,      -5.136213482,       -1.10233425,      -1.522517961,      0.3752652422,       2.316074491
          0,           0,        2626,      -5.135308134,      -1.102712923,      -1.522981376,      0.3752182645,       2.315741057
          0,           0,        2627,      -5.134428542,      -1.103091238,      -1.523443186,      0.3751753956,         2.3154088
          0,           0,        2628,      -5.133574088,      -1.103469214,       -1.52390337,      0.3751053513,       2.315059103
          0,           0,        2629,       -5.13274417,      -1.103846883,      -1.524361915,      0.3750318555,       2.314707935
          0,           0,        2630,      -5.131938205,      -1.104224273,      -1.524818791,      0.3749638475,       2.314357228
          0,           0,        2631,       -5.13115563,      -1.104601412,      -1.525273957,      0.3748919132,       2.313999837
          0,           0,        2632,      -5.130395905,      -1.104978329,      -1.525727378,      0.3748110131,       2.313636622
          0,           0,        2633,      -5.129658516,       -1.10535507,      -1.526179036,      0.3747268317,       2.313267545
          0,           0,        2634,      -5.128942969,      -1.105731665,      -1.526628796,      0.3746451063,       2.312896432
          0,           0,        2635,      -5.128248799,      -1.106108138,      -1.527076707,      0.3745660135,       2.312523569
          0,           0,        2636,       -5.12757555,      -1.106484512,      -1.527522745,      0.3744595745,       2.312132375
          0,           0,        2637,      -5.126922787,      -1.106860816,      -1.527966906,      0.3743442083,       2.311735234
          0,           0,        2638,      -5.126290096,      -1.107237068,      -1.528409186,      0.3742191303,       2.311326996
          0,           0,        2639,      -5.125677077,      -1.107613292,      -1.528849588,      0.3740927524,       2.310913585
          0,           0,        2640,       -5.12508336,      -1.107989503,      -1.529288115,      0.3739662957,       2.310495628
          0,           0,        2641,       -5.12450858,      -1.108365712,      -1.529724781,      0.3738480929,        2.31008112
          0,           0,        2642,      -5.123952407,      -1.108741923,      -1.530159607,      0.3737347772,       2.309668326
          0,           0,        2643,      -5.123414539,      -1.109118135,      -1.530592632,       0.373612403,       2.309250478
          0,           0,        2644,      -5.122894702,       -1.10949435,      -1.531023879,      0.3734791535,       2.308824655
          0,           0,        2645,      -5.122392636,      -1.109870567,      -1.531453396,       0.373341138,       2.308396564
          0,           0,        2646,      -5.121908103,      -1.110246783,      -1.531881239,      0.3731890098,       2.307957902
          0,           0,        2647,      -5.121440878,      -1.110623004,      -1.532307471,      0.3730343054,       2.307515172
          0,           0,        2648,      -5.120990746,      -1.110999223,      -1.532732156,      0.3728878984,       2.307076595
          0,           0,        2649,       -5.12055751,      -1.111375427,      -1.533155353,      0.3727504786,       2.306644225
          0,           0,        2650,      -5.120140993,      -1.111751597,      -1.533577125,      0.3726197129,       2.306228908
          0,           0,        2651,      -5.119741029,      -1.112127717,      -1.533997541,      0.3724875972,       2.305816835
          0,           0,        2652,      -5.119357462,      -1.112503776,      -1.534416665,      0.3723522938,       2.305400536
          0,           0,        2653,      -5.118990138,      -1.112879766,      -1.534834551,      0.3722274923,       2.304988514
          0,           0,        2654,      -5.118638912,      -1.113255678,      -1.535251248,      0.3720955424,       2.304571954
          0,           0,        2655,      -5.118303647,       -1.11363151,      -1.535666802,      0.3719622323,        2.30415442
          0,           0,        2656,      -5.117984216,      -1.114007257,      -1.536081259,      0.3718200206,       2.303733315
          0,           0,        2657,      -5.117680506,       -1.11438292,      -1.536494667,      0.3716890443,       2.303317893
          0,           0,        2658,      -5.117392417,      -1.114758494,      -1.536907067,      0.3715643846,       2.302907274
          0,           0,        2659,       -5.11711986,      -1.115133981,      -1.537318495,      0.3714257817,       2.302489008
          0,           0,        2660,      -5.116862753,      -1.115509385,      -1.537728995,      0.3712982763,       2.302077932
          0,           0,        2661,      -5.116621021,      -1.115884706,      -1.538138595,      0.3711817301,        2.30167596
          0,           0,        2662,       -5.11639459,      -1.116259945,      -1.538547318,      0.3710754738,       2.301283075
          0,           0,        2663,      -5.116183396,      -1.116635103,      -1.538955126,       0.370968789,       2.300894188
          0,           0,        2664,      -5.115987387,      -1.117010186,      -1.539362092,      0.3708728022,       2.300513509
          0,           0,        2665,      -5.115806516,      -1.117385198,      -1.539768263,      0.3707724089,       2.300133799
          0,           0,        2666,      -5.115640747,      -1.117760151,      -1.540173664,      0.3706599496,       2.299753459
          0,           0,        2667,      -5.115490054,      -1.118135052,      -1.540578317,      0.3705516759,       2.299382374
          0,           0,        2668,      -5.115354424,      -1.118509905,      -1.540982247,       0.370425905,       2.299008884
          0,           0,        2669,      -5.115233846,      -1.118884725,      -1.541385491,       0.370311174,         2.2986441
          0,           0,        2670,      -5.115128321,      -1.119259514,      -1.541788069,      0.3702072279,       2.298286682
          0,           0,        2671,      -5.115037857,       -1.11963427,      -1.542190005,      0.3701138312,       2.297936619
          0,           0,        2672,      -5.114962474,         -1.120009,      -1.542591319,      0.3700165385,       2.297590304
          0,           0,        2673,        -5.1149022,      -1.120383706,      -1.542992044,      0.3699114095,       2.297244081
          0,           0,        2674,      -5.114857073,      -1.120758387,      -1.543392222,      0.3698168127,       2.296905618
          0,           0,        2675,      -5.114827143,      -1.121133047,      -1.543791872,       0.369732595,       2.296573608
          0,           0,        2676,      -5.114812468,      -1.121507684,      -1.544191021,      0.3696411956,       2.296237941
          0,           0,        2677,      -5.114813119,      -1.121882298,      -1.544589701,      0.3695593517,       2.295907398
          0,           0,        2678,      -5.114829178,      -1.122256891,      -1.544987933,      0.3694721794,       2.295575177
          0,           0,        2679,      -5.114860734,      -1.122631455,      -1.545385758,      0.3693773348,       2.295236063
          0,           0,        2680,       -5.11490789,      -1.123005992,      -1.545783207,      0.3692928515,        2.29490259
          0,           0,        2681,      -5.114970757,      -1.123380493,      -1.546180304,      0.3692166735,       2.294573984
          0,           0,        2682,      -5.115049458,      -1.123754953,      -1.546577078,       0.369130431,       2.294241875
          0,           0,        2683,      -5.115144123,      -1.124129373,      -1.546973555,      0.3690547023,       2.293915585
          0,           0,        2684,      -5.115254893,      -1.124503742,       -1.54736974,      0.3689735354,       2.293588304
          0,           0,        2685,      -5.115381918,      -1.124878047,      -1.547765705,       0.368882395,       2.293253351
          0,           0,        2686,      -5.115525353,      -1.125252279,      -1.548161498,       0.368790979,       2.292918003
          0,           0,        2687,      -5.115685364,      -1.125626427,      -1.548557155,      0.3687018481,       2.292584166
          0,           0,        2688,      -5.115862118,      -1.126000475,      -1.548952721,      0.3686229997,       2.292256387
          0,           0,        2689,      -5.116055797,      -1.126374404,      -1.549348254,      0.3685540546,       2.291934581
          0,           0,        2690,      -5.116266583,      -1.126748192,      -1.549743797,      0.3684870171,        2.29161404
          0,           0,        2691,      -5.116494671,      -1.127121814,      -1.550139397,      0.3684032053,       2.291283957
          0,           0,        2692,      -5.116740253,      -1.127495251,      -1.550535127,      0.3683294195,        2.29095999
          0,           0,        2693,      -5.117003533,      -1.127868464,      -1.550931052,       0.368265482,       2.290641309
          0,           0,        2694,      -5.117284712,      -1.128241432,       -1.55132723,      0.3682112945,       2.290328534
          0,           0,        2695,      -5.117583995,      -1.128614137,      -1.551723714,      0.3681651522,       2.290021008
          0,           0,        2696,      -5.117901595,       -1.12898655,      -1.552120562,      0.3681024645,         2.2897025
          0,           0,        2697,      -5.118237727,      -1.129358648,      -1.552517847,      0.3680383415,       2.289387897
          0,           0,        2698,      -5.118592605,        -1.1297304,      -1.552915635,       0.367949086,       2.289074796
          0,           0,        2699,      -5.118966445,      -1.130101782,      -1.553314001,      0.3678651565,       2.288766537
          0,           0,        2700,      -5.119359467,      -1.130472757,      -1.553713009,      0.3677911652,       2.288462287
          0,           0,        2701,      -5.119771888,      -1.130843286,      -1.554112724,       0.367714816,       2.288152381
          0,           0,        2702,      -5.120203931,       -1.13121333,      -1.554513218,      0.3676427037,        2.28784143
          0,           0,        2703,      -5.120655821,      -1.131582846,      -1.554914573,      0.3675803048,       2.287533761
          0,           0,        2704,      -5.121127786,      -1.131951787,      -1.555316933,      0.3675243332,       2.287227758
          0,           0,        2705,      -5.121620056,      -1.132320104,      -1.555720342,      0.3674766214,       2.286925572
          0,           0,        2706,      -5.122132856,      -1.132687747,        -1.5561249,      0.3673968151,        2.28660292
          0,           0,        2707,      -5.122666409,      -1.133054674,      -1.556530666,      0.3673143666,       2.286279552
          0,           0,        2708,      -5.123220933,      -1.133420837,      -1.556937819,      0.3672414146,       2.285961459
          0,           0,        2709,      -5.123796642,      -1.133786188,      -1.557346458,      0.3671777396,       2.285649381
          0,           0,        2710,      -5.124393744,      -1.134150682,      -1.557756673,      0.3671152268,       2.285337454
          0,           0,        2711,      -5.125012444,       -1.13451428,      -1.558168547,      0.3670525789,       2.285024905
          0,           0,        2712,       -5.12565294,      -1.134876948,      -1.558582151,       0.366993804,       2.284718318
          0,           0,        2713,      -5.126315431,      -1.135238655,      -1.558997543,      0.3669439678,        2.28441917
          0,           0,        2714,       -5.12700011,      -1.135599376,      -1.559414763,      0.3668963305,       2.284121867
          0,           0,        2715,      -5.127707168,      -1.135959094,      -1.559833838,      0.3668320005,       2.283816245
          0,           0,        2716,      -5.128436788,      -1.136317801,      -1.560254787,      0.3667523037,       2.283511494
          0,           0,        2717,      -5.129189153,      -1.136675496,      -1.560677625,        0.36666602,       2.283209521
          0,           0,        2718,      -5.129964444,       -1.13703219,      -1.561102353,      0.3665765295,       2.282906477
          0,           0,        2719,      -5.130762839,      -1.137387881,      -1.561528954,      0.3664845725,       2.282603242
          0,           0,        2720,      -5.131584519,      -1.137742567,      -1.561957415,         0.3663997,       2.282304865
          0,           0,        2721,      -5.132429664,      -1.138096249,      -1.562387717,      0.3663170421,       2.282010135
          0,           0,        2722,      -5.133298454,      -1.138448932,      -1.562819843,      0.3662314903,       2.281717402
          0,           0,        2723,      -5.134191069,      -1.138800621,       -1.56325378,      0.3661538781,       2.281431411
          0,           0,        2724,       -5.13510769,      -1.139151321,      -1.563689518,      0.3660621606,       2.281135742
          0,           0,        2725,        -5.1360485,      -1.139501041,      -1.564127058,      0.3659651535,        2.28083431
          0,           0,        2726,      -5.137013685,      -1.139849787,      -1.564566405,      0.3658572748,       2.280527415
          0,           0,        2727,      -5.138003435,      -1.140197563,      -1.565007579,      0.3657323487,       2.280207561
          0,           0,        2728,      -5.139017945,      -1.140544377,      -1.565450601,      0.3656131755,       2.279889406
          0,           0,        2729,      -5.140057418,      -1.140890232,      -1.565895489,      0.3654751438,        2.27955807
          0,           0,        2730,      -5.141122058,      -1.141235143,      -1.566342265,      0.3653207017,       2.279210751
          0,           0,        2731,      -5.142212072,      -1.141579121,      -1.566790961,      0.3651720203,       2.278865392
          0,           0,        2732,      -5.143327662,      -1.141922168,      -1.567241611,      0.3650248534,       2.278519558
          0,           0,        2733,       -5.14446904,      -1.142264288,      -1.567694247,      0.3648615293,       2.278164122
          0,           0,        2734,      -5.145636428,      -1.142605482,      -1.568148914,      0.3647039794,       2.277811153
          0,           0,        2735,      -5.146830054,      -1.142945748,      -1.568605646,      0.3645527678,        2.27746072
          0,           0,        2736,      -5.148050148,      -1.143285085,      -1.569064475,      0.3644080928,       2.277113091
          0,           0,        2737,      -5.149296937,      -1.143623492,      -1.569525426,      0.3642701502,       2.276768968
          0,           0,        2738,      -5.150570648,       -1.14396097,      -1.569988536,      0.3641152316,       2.276413303
          0,           0,        2739,      -5.151871505,       -1.14429754,       -1.57045385,      0.3639545233,       2.276053846
          0,           0,        2740,      -5.153199714,      -1.144633209,      -1.570921409,      0.3637893795,       2.275692745
          0,           0,        2741,      -5.154555486,      -1.144967972,      -1.571391259,      0.3635966218,       2.275315911
          0,           0,        2742,       -5.15593903,       -1.14530184,      -1.571863446,      0.3634117552,       2.274943169
          0,           0,        2743,      -5.157350546,      -1.145634812,      -1.572338009,      0.3632350099,       2.274574958
          0,           0,        2744,       -5.15879023,      -1.145966892,      -1.572814985,      0.3630665869,        2.27421196
          0,           0,        2745,      -5.160258262,      -1.146298083,      -1.573294406,      0.3629066802,       2.273854382
          0,           0,        2746,      -5.161754815,      -1.146628395,      -1.573776303,      0.3627554387,       2.273502376
          0,           0,        2747,      -5.163280054,      -1.146957832,      -1.574260707,      0.3626058501,       2.273166261
          0,           0,        2748,      -5.164834138,      -1.147286402,      -1.574747649,      0.3624593604,       2.272837726
          0,           0,        2749,      -5.166417223,       -1.14761411,      -1.575237132,      0.3623052027,       2.272503516
          0,           0,        2750,      -5.168029464,      -1.147940967,      -1.575729251,      0.3621601222,       2.272172742
          0,           0,        2751,       -5.16967101,      -1.148266974,      -1.576224053,      0.3620240784,       2.271845056
          0,           0,        2752,      -5.171342004,      -1.148592136,      -1.576721576,      0.3618785359,       2.271512469
          0,           0,        2753,       -5.17304258,      -1.148916465,      -1.577221871,      0.3617255159,       2.271175146
          0,           0,        2754,      -5.174772858,      -1.149239967,      -1.577724997,      0.3615817769,       2.270842026
          0,           0,        2755,      -5.176532944,      -1.149562643,      -1.578231005,      0.3614350484,       2.270509182
          0,           0,        2756,      -5.178322937,      -1.149884493,      -1.578739957,      0.3612889486,       2.270176462
          0,           0,        2757,      -5.180142934,      -1.150205516,      -1.579251914,      0.3611426808,       2.269843394
          0,           0,        2758,      -5.181993029,      -1.150525717,      -1.579766933,      0.3610056247,       2.269515661
          0,           0,        2759,      -5.183873316,        -1.1508451,      -1.580285068,      0.3608776523,       2.269194523
          0,           0,        2760,      -5.185783889,      -1.151163663,      -1.580806373,      0.3607577218,       2.268879379
          0,           0,        2761,      -5.187724834,      -1.151481407,      -1.581330907,      0.3606458173,       2.268570754
          0,           0,        2762,      -5.189696231,       -1.15179833,      -1.581858723,      0.3605427657,       2.268269448
          0,           0,        2763,      -5.191698146,       -1.15211444,      -1.582389871,      0.3604329261,       2.267968857
          0,           0,        2764,      -5.193730646,      -1.152429738,      -1.582924404,      0.3603088263,       2.267664092
          0,           0,        2765,      -5.195793791,      -1.152744236,      -1.583462365,      0.3601848397,       2.267362944
          0,           0,        2766,       -5.19788764,      -1.153057939,      -1.584003798,      0.3600697926,       2.267071381
