"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,       16420,      -12.02050314,       -10.7142495,      -12.01554634,      -8.927564146,      -15.12138371
          0,           0,       16421,      -12.02092634,       -10.7146907,      -12.01693313,      -8.921802036,      -15.12182858
          0,           0,       16422,      -12.02135036,        -10.715072,      -12.01746189,      -8.929027008,      -15.12227197
          0,           0,       16423,      -12.02177649,      -10.71552707,      -12.01872778,      -8.932614782,      -15.12271435
          0,           0,       16424,      -12.02220228,      -10.71599659,      -12.01198784,      -8.944214541,      -15.12316178
          0,           0,       16425,      -12.02262459,      -10.71640458,      -12.01736935,      -8.932828011,       -15.1236075
          0,           0,       16426,      -12.02304731,      -10.71680822,       -12.0159339,      -8.925264937,      -15.12405309
          0,           0,       16427,      -12.02347061,      -10.71722801,      -12.01788972,      -8.933257034,      -15.12450137
          0,           0,       16428,       -12.0238938,      -10.71768236,      -12.00985816,      -8.934617442,       -15.1249483
          0,           0,       16429,         -12.02432,      -10.71813245,      -12.01867008,      -8.935545357,      -15.12539297
          0,           0,       16430,      -12.02474368,      -10.71857519,      -12.02106619,      -8.927152796,       -15.1258392
          0,           0,       16431,      -12.02516798,      -10.71897993,      -12.01157712,      -8.928561002,      -15.12628152
          0,           0,       16432,      -12.02559344,      -10.71942248,      -12.01341523,      -8.929029453,      -15.12672426
          0,           0,       16433,      -12.02601777,      -10.71985526,       -12.0201592,      -8.934698233,      -15.12716922
          0,           0,       16434,      -12.02644223,      -10.72029527,      -12.01225303,      -8.933767387,      -15.12761338
          0,           0,       16435,      -12.02686718,      -10.72068255,      -12.01882421,      -8.945281817,      -15.12805749
          0,           0,       16436,      -12.02729104,      -10.72111061,      -12.01967513,      -8.931476653,      -15.12850894
          0,           0,       16437,      -12.02771303,      -10.72157263,      -12.02476089,      -8.933190995,      -15.12895576
          0,           0,       16438,      -12.02813712,      -10.72196028,      -12.01849891,      -8.933284811,       -15.1294069
          0,           0,       16439,      -12.02856127,      -10.72243937,      -12.01071586,      -8.932271547,      -15.12984921
          0,           0,       16440,      -12.02898741,      -10.72286496,      -12.02509821,      -8.945702233,      -15.13029037
          0,           0,       16441,      -12.02941339,      -10.72326091,      -12.02766325,      -8.929110999,      -15.13073913
          0,           0,       16442,      -12.02983785,       -10.7236921,      -12.01957648,      -8.935374931,      -15.13118628
          0,           0,       16443,      -12.03026232,      -10.72413049,      -12.01380408,      -8.928691091,      -15.13163668
          0,           0,       16444,      -12.03068644,      -10.72458129,      -12.01598838,      -8.927429613,      -15.13208181
          0,           0,       16445,      -12.03111149,       -10.7249979,      -12.02151921,      -8.938406177,      -15.13252645
          0,           0,       16446,      -12.03153499,      -10.72540915,      -12.02697097,      -8.937367944,      -15.13297834
          0,           0,       16447,      -12.03195612,      -10.72583264,      -12.00662666,      -8.927919432,      -15.13343268
          0,           0,       16448,       -12.0323799,      -10.72625691,      -12.01372103,      -8.926801534,      -15.13387306
          0,           0,       16449,      -12.03280645,      -10.72674026,       -12.0196253,      -8.939913534,      -15.13431565
          0,           0,       16450,      -12.03323153,      -10.72717123,      -12.02502288,      -8.946943781,      -15.13475761
          0,           0,       16451,      -12.03365683,      -10.72762661,      -12.02179931,      -8.936629956,      -15.13520273
          0,           0,       16452,      -12.03408133,      -10.72803253,      -12.02878955,      -8.945558665,      -15.13565372
          0,           0,       16453,      -12.03450502,      -10.72844706,      -12.02482929,      -8.940784804,      -15.13609266
          0,           0,       16454,       -12.0349295,      -10.72883201,      -12.02713413,      -8.923489028,      -15.13653582
          0,           0,       16455,      -12.03535355,      -10.72926416,       -12.0201038,      -8.930459656,      -15.13698231
          0,           0,       16456,      -12.03577875,      -10.72972502,      -12.02033035,      -8.935261096,      -15.13742588
          0,           0,       16457,       -12.0362031,      -10.73017729,      -12.02932944,        -8.9285879,      -15.13787029
          0,           0,       16458,      -12.03662791,       -10.7305586,      -12.02905267,       -8.94028337,      -15.13831365
          0,           0,       16459,      -12.03705286,       -10.7310319,      -12.03167835,      -8.938045555,       -15.1387649
          0,           0,       16460,      -12.03747537,      -10.73141333,      -12.02133577,      -8.925846728,       -15.1392213
          0,           0,       16461,      -12.03789981,       -10.7318364,      -12.02764687,      -8.937956218,       -15.1396645
          0,           0,       16462,      -12.03832449,       -10.7322722,      -12.02838741,       -8.93995457,      -15.14010196
          0,           0,       16463,      -12.03875152,      -10.73273691,      -12.02707435,      -8.936987412,      -15.14054233
          0,           0,       16464,      -12.03917588,      -10.73315763,      -12.01777138,      -8.940394034,      -15.14098986
          0,           0,       16465,      -12.03960031,      -10.73358377,      -12.03028586,      -8.942963315,      -15.14144335
          0,           0,       16466,       -12.0400248,      -10.73402973,      -12.02650889,      -8.939568585,      -15.14189141
          0,           0,       16467,      -12.04044811,      -10.73445316,      -12.02839336,      -8.940982655,      -15.14234097
          0,           0,       16468,      -12.04087236,      -10.73485103,      -12.02236461,      -8.939230612,      -15.14278218
          0,           0,       16469,      -12.04129754,      -10.73529162,      -12.02904797,      -8.943654953,      -15.14322906
          0,           0,       16470,      -12.04172389,      -10.73572259,      -12.02051086,      -8.940537326,      -15.14367996
          0,           0,       16471,      -12.04214803,      -10.73611765,       -12.0276736,      -8.928682161,      -15.14412584
          0,           0,       16472,      -12.04257206,      -10.73658692,      -12.02780295,      -8.929775997,      -15.14456829
          0,           0,       16473,      -12.04299773,      -10.73705058,      -12.02070139,      -8.932015373,      -15.14501657
          0,           0,       16474,      -12.04342191,      -10.73750782,      -12.02226949,       -8.93869313,      -15.14547066
          0,           0,       16475,      -12.04384521,      -10.73789478,      -12.01463866,      -8.935996011,      -15.14591617
          0,           0,       16476,      -12.04427113,      -10.73827677,      -12.01800815,      -8.933270122,      -15.14636397
          0,           0,       16477,      -12.04469584,       -10.7387624,      -12.02990518,      -8.942359701,      -15.14680815
          0,           0,       16478,      -12.04512041,      -10.73914419,      -12.02739179,      -8.940432529,      -15.14725378
          0,           0,       16479,      -12.04554547,      -10.73961002,      -12.02966326,      -8.942377242,      -15.14770044
          0,           0,       16480,      -12.04596945,       -10.7400176,      -12.02684121,      -8.944100432,      -15.14814062
          0,           0,       16481,      -12.04639486,      -10.74048419,      -12.02379607,      -8.936576933,      -15.14858605
          0,           0,       16482,      -12.04681944,      -10.74089503,      -12.01807223,      -8.936364539,       -15.1490304
          0,           0,       16483,      -12.04724513,      -10.74128998,      -12.02535345,       -8.93884425,      -15.14947744
          0,           0,       16484,      -12.04767137,       -10.7417638,      -12.03445226,      -8.938588491,      -15.14992611
          0,           0,       16485,      -12.04809491,      -10.74217864,      -12.00753313,      -8.933799963,      -15.15037098
          0,           0,       16486,      -12.04852067,      -10.74262399,      -12.03973171,      -8.945040956,      -15.15081132
          0,           0,       16487,      -12.04894683,      -10.74305318,      -12.03136058,      -8.946705829,      -15.15126458
          0,           0,       16488,      -12.04936877,      -10.74347976,      -12.02512264,      -8.948429929,      -15.15171151
          0,           0,       16489,       -12.0497931,      -10.74386802,      -12.03422895,      -8.943665297,      -15.15216206
          0,           0,       16490,      -12.05021757,      -10.74432519,      -12.02727686,      -8.944219478,       -15.1526054
          0,           0,       16491,      -12.05064284,      -10.74476234,      -12.03635376,      -8.941862384,      -15.15305284
          0,           0,       16492,      -12.05106968,      -10.74520826,      -12.02652823,      -8.934216085,      -15.15350247
          0,           0,       16493,      -12.05149471,      -10.74561748,      -12.03356545,      -8.938946838,      -15.15394177
          0,           0,       16494,      -12.05191976,      -10.74608958,       -12.0229346,      -8.948731046,      -15.15438591
          0,           0,       16495,      -12.05234602,      -10.74648424,      -12.03779494,      -8.957568814,      -15.15483819
          0,           0,       16496,      -12.05277096,      -10.74691906,      -12.03065133,      -8.947164217,      -15.15529161
          0,           0,       16497,      -12.05319417,      -10.74734991,      -12.02969071,      -8.945887877,      -15.15574524
          0,           0,       16498,      -12.05361611,      -10.74776541,      -12.02630102,      -8.927239067,      -15.15619887
          0,           0,       16499,      -12.05404123,      -10.74822871,      -12.03550501,      -8.945747756,      -15.15664851
          0,           0,       16500,      -12.05446672,      -10.74867052,      -12.03484951,      -8.947805541,      -15.15709221
          0,           0,       16501,      -12.05489219,      -10.74906848,      -12.01409092,      -8.935802424,      -15.15754069
          0,           0,       16502,      -12.05531881,      -10.74949706,      -12.03360343,      -8.942933035,      -15.15799114
          0,           0,       16503,      -12.05574465,      -10.74994855,      -12.04240809,      -8.951299603,      -15.15843749
          0,           0,       16504,      -12.05616837,      -10.75036072,      -12.02919906,      -8.938267924,      -15.15888822
          0,           0,       16505,      -12.05659382,      -10.75080642,      -12.02849879,      -8.946250093,       -15.1593368
          0,           0,       16506,      -12.05701911,       -10.7511945,      -12.03521205,      -8.939761993,      -15.15978172
          0,           0,       16507,      -12.05744485,      -10.75165542,      -12.03022348,      -8.952210172,      -15.16023635
          0,           0,       16508,      -12.05787053,      -10.75205376,      -12.03650284,      -8.948160973,      -15.16068642
          0,           0,       16509,      -12.05829501,      -10.75249848,      -12.03749613,      -8.943302531,      -15.16113222
          0,           0,       16510,      -12.05872013,      -10.75298888,      -12.04128135,      -8.946826219,       -15.1615773
          0,           0,       16511,      -12.05914447,      -10.75341045,      -12.02617758,      -8.944353645,      -15.16202429
          0,           0,       16512,      -12.05956874,      -10.75375018,       -12.0227807,      -8.946578827,      -15.16247067
          0,           0,       16513,      -12.05999565,      -10.75424102,      -12.02775337,      -8.936962538,      -15.16291625
          0,           0,       16514,      -12.06042219,      -10.75468171,      -12.04049635,      -8.946780242,      -15.16336027
          0,           0,       16515,      -12.06084761,       -10.7551378,      -12.03590582,       -8.94459361,      -15.16381336
          0,           0,       16516,      -12.06127138,      -10.75557511,      -12.03909839,      -8.944555226,      -15.16426552
          0,           0,       16517,      -12.06169509,      -10.75596368,      -12.04424132,      -8.941767959,      -15.16471035
          0,           0,       16518,      -12.06211998,      -10.75638059,       -12.0392722,      -8.946733516,      -15.16515062
          0,           0,       16519,      -12.06254751,        -10.756785,      -12.04317324,      -8.945424235,      -15.16559207
          0,           0,       16520,      -12.06297311,      -10.75720789,      -12.04508543,      -8.945806627,      -15.16603825
          0,           0,       16521,      -12.06339779,      -10.75763479,      -12.03057462,      -8.939187728,      -15.16648427
          0,           0,       16522,      -12.06382373,      -10.75810752,      -12.04270056,      -8.950426211,      -15.16693252
          0,           0,       16523,      -12.06424849,      -10.75851335,      -12.02521893,      -8.945022861,      -15.16738445
          0,           0,       16524,       -12.0646725,      -10.75893722,      -12.04324794,      -8.947982276,      -15.16783925
          0,           0,       16525,      -12.06509693,      -10.75932706,      -12.03614424,      -8.924499605,      -15.16828389
          0,           0,       16526,      -12.06552224,      -10.75978845,       -12.0352715,      -8.943752696,      -15.16872589
          0,           0,       16527,      -12.06594879,      -10.76026695,      -12.03429907,      -8.956281916,      -15.16917605
          0,           0,       16528,      -12.06637481,      -10.76071603,      -12.04086206,      -8.949820289,      -15.16962349
          0,           0,       16529,      -12.06679869,      -10.76113831,      -12.03151626,      -8.945471314,       -15.1700679
          0,           0,       16530,      -12.06722513,       -10.7615473,      -12.04309409,      -8.945038261,      -15.17051289
          0,           0,       16531,      -12.06765138,      -10.76197533,      -12.03420433,      -8.949854645,      -15.17095956
          0,           0,       16532,      -12.06807748,      -10.76241374,      -12.02973494,      -8.943111173,      -15.17140867
          0,           0,       16533,      -12.06850207,      -10.76285612,      -12.04340206,      -8.951254278,      -15.17186145
          0,           0,       16534,       -12.0689257,      -10.76327365,      -12.04089899,      -8.945180357,      -15.17230725
          0,           0,       16535,      -12.06935036,      -10.76369489,      -12.03402211,      -8.941216421,      -15.17275699
          0,           0,       16536,      -12.06977491,      -10.76410115,      -12.03909256,      -8.955786365,      -15.17320355
          0,           0,       16537,      -12.07020069,      -10.76455836,      -12.03983488,      -8.949175202,       -15.1736496
          0,           0,       16538,      -12.07062843,      -10.76502079,      -12.04024872,      -8.948029702,      -15.17409502
          0,           0,       16539,      -12.07105436,      -10.76543514,      -12.03837055,      -8.949182903,      -15.17454927
          0,           0,       16540,      -12.07148009,      -10.76585394,       -12.0435483,      -8.956562673,      -15.17499277
          0,           0,       16541,      -12.07190628,      -10.76626427,      -12.03253724,      -8.944436808,      -15.17543837
          0,           0,       16542,      -12.07233436,      -10.76671098,      -12.05777352,      -8.955978535,      -15.17588927
          0,           0,       16543,      -12.07275754,      -10.76715259,      -12.03918676,      -8.946983678,      -15.17633885
          0,           0,       16544,      -12.07318181,      -10.76761738,      -12.05074485,      -8.966108959,      -15.17678773
          0,           0,       16545,      -12.07360666,      -10.76801644,      -12.05507673,      -8.949798748,      -15.17723893
          0,           0,       16546,      -12.07403068,      -10.76841631,       -12.0393792,      -8.948718977,      -15.17768729
          0,           0,       16547,      -12.07445749,      -10.76881546,      -12.04574756,      -8.947087561,      -15.17813224
          0,           0,       16548,      -12.07488279,      -10.76929314,      -12.03902481,      -8.948722728,      -15.17857252
          0,           0,       16549,       -12.0753094,      -10.76973722,       -12.0459225,      -8.948683603,      -15.17902119
          0,           0,       16550,       -12.0757357,      -10.77018026,       -12.0307847,       -8.94514402,      -15.17946539
          0,           0,       16551,      -12.07616328,       -10.7705554,      -12.04926128,      -8.957567654,      -15.17991586
          0,           0,       16552,      -12.07658826,      -10.77102209,       -12.0368681,      -8.948954393,      -15.18036296
          0,           0,       16553,      -12.07701385,      -10.77149129,      -12.03515459,      -8.957082784,      -15.18080881
          0,           0,       16554,       -12.0774391,      -10.77189236,       -12.0504942,      -8.962006806,      -15.18125932
          0,           0,       16555,      -12.07786256,      -10.77229138,      -12.03708818,      -8.947945502,      -15.18171212
          0,           0,       16556,      -12.07828787,      -10.77274191,      -12.04133582,      -8.957414951,      -15.18215686
          0,           0,       16557,      -12.07871461,      -10.77313547,      -12.03308193,      -8.952630724,      -15.18260811
          0,           0,       16558,      -12.07914016,      -10.77358733,      -12.03958427,      -8.959021507,      -15.18305441
          0,           0,       16559,      -12.07956689,      -10.77402331,      -12.04036531,      -8.947963255,      -15.18350222
          0,           0,       16560,      -12.07999275,      -10.77442617,      -12.04155824,      -8.947866295,      -15.18394682
          0,           0,       16561,        -12.080418,      -10.77487071,      -12.04233173,      -8.944008311,       -15.1843978
          0,           0,       16562,      -12.08084477,      -10.77533905,      -12.04943422,      -8.950428005,      -15.18484827
          0,           0,       16563,      -12.08127053,      -10.77571559,      -12.04722068,      -8.958798135,      -15.18529663
          0,           0,       16564,      -12.08169506,       -10.7761787,      -12.04914835,      -8.960272126,      -15.18575158
          0,           0,       16565,       -12.0821198,      -10.77661995,      -12.05610475,      -8.958641212,      -15.18620126
          0,           0,       16566,      -12.08254588,      -10.77705612,      -12.05621951,        -8.9494952,      -15.18665476
          0,           0,       16567,      -12.08297119,      -10.77746744,      -12.05028292,      -8.952610169,      -15.18710367
          0,           0,       16568,      -12.08339653,      -10.77787345,      -12.04853734,      -8.953139354,      -15.18755317
          0,           0,       16569,      -12.08382221,      -10.77824873,      -12.03936792,      -8.952238342,      -15.18799388
          0,           0,       16570,      -12.08425014,      -10.77877388,      -12.04791629,      -8.952885823,      -15.18844402
          0,           0,       16571,      -12.08467698,      -10.77919754,      -12.04606573,      -8.947905534,      -15.18889636
          0,           0,       16572,      -12.08510262,      -10.77964129,      -12.05070122,      -8.959898736,      -15.18934099
          0,           0,       16573,      -12.08552871,      -10.78003472,       -12.0444501,      -8.952203516,      -15.18979458
          0,           0,       16574,      -12.08595468,      -10.78052101,      -12.03749622,       -8.95875116,      -15.19024472
          0,           0,       16575,      -12.08637897,      -10.78088794,         -12.06081,      -8.959226218,      -15.19069312
          0,           0,       16576,      -12.08680387,      -10.78129302,      -12.04059393,      -8.949609967,      -15.19113988
          0,           0,       16577,      -12.08722934,       -10.7817559,      -12.04616251,      -8.948571581,      -15.19159424
          0,           0,       16578,       -12.0876551,      -10.78220452,      -12.04486049,      -8.948638629,      -15.19203994
          0,           0,       16579,      -12.08808214,      -10.78265947,      -12.04655837,      -8.961251669,      -15.19248953
          0,           0,       16580,      -12.08850985,      -10.78308339,      -12.04107305,      -8.954477019,      -15.19293635
          0,           0,       16581,      -12.08893679,      -10.78348112,      -12.04821296,      -8.954678929,      -15.19338421
          0,           0,       16582,       -12.0893625,      -10.78390306,      -12.04169191,      -8.944928227,      -15.19382765
          0,           0,       16583,      -12.08978914,      -10.78434571,      -12.05431338,       -8.95575303,      -15.19427723
          0,           0,       16584,      -12.09021397,      -10.78483526,      -12.04040908,      -8.955985918,      -15.19473124
          0,           0,       16585,      -12.09063789,      -10.78522389,      -12.05202599,       -8.95847123,      -15.19517891
          0,           0,       16586,      -12.09106358,      -10.78562812,      -12.04137345,       -8.95019507,      -15.19563042
          0,           0,       16587,      -12.09149082,      -10.78610915,      -12.05591081,      -8.963312013,      -15.19607763
          0,           0,       16588,      -12.09191543,      -10.78649768,      -12.04470744,      -8.939047769,       -15.1965235
          0,           0,       16589,      -12.09234099,      -10.78690529,      -12.04526333,      -8.941942836,      -15.19697424
          0,           0,       16590,       -12.0927679,      -10.78738644,      -12.04393871,      -8.947856583,      -15.19741985
          0,           0,       16591,      -12.09319448,       -10.7877998,      -12.05362044,      -8.959305987,      -15.19786801
          0,           0,       16592,       -12.0936213,      -10.78820104,      -12.04995866,      -8.958194876,      -15.19831917
          0,           0,       16593,      -12.09404701,      -10.78866905,      -12.05091963,      -8.943497516,      -15.19877132
          0,           0,       16594,      -12.09447443,      -10.78914099,      -12.04502081,      -8.964030752,       -15.1992155
          0,           0,       16595,      -12.09489967,       -10.7895285,      -12.04944616,      -8.950732852,      -15.19966368
          0,           0,       16596,      -12.09532616,      -10.78997228,      -12.04368942,      -8.953434155,      -15.20011846
          0,           0,       16597,       -12.0957536,      -10.79038931,      -12.06007742,      -8.951292876,       -15.2005691
          0,           0,       16598,      -12.09617851,      -10.79081352,      -12.05522142,      -8.949535174,      -15.20100836
          0,           0,       16599,      -12.09660462,      -10.79118711,      -12.06438068,      -8.946322492,      -15.20146112
          0,           0,       16600,      -12.09703027,      -10.79167339,      -12.04777251,      -8.956706179,      -15.20190704
          0,           0,       16601,      -12.09745655,      -10.79212847,      -12.05366931,      -8.952579109,      -15.20235658
          0,           0,       16602,      -12.09788216,      -10.79250842,      -12.05104547,      -8.956902875,      -15.20280175
          0,           0,       16603,      -12.09830893,      -10.79289722,       -12.0581313,      -8.945727846,      -15.20325406
          0,           0,       16604,       -12.0987341,      -10.79341445,      -12.05127661,      -8.957252065,      -15.20370557
          0,           0,       16605,      -12.09916007,      -10.79385258,      -12.04963262,      -8.958537593,       -15.2041523
          0,           0,       16606,      -12.09958647,      -10.79425242,      -12.03987102,      -8.946837086,      -15.20459859
          0,           0,       16607,      -12.10001362,      -10.79468977,      -12.06234576,      -8.968747688,      -15.20504926
          0,           0,       16608,      -12.10043954,      -10.79515784,      -12.03701413,       -8.94978002,      -15.20549495
          0,           0,       16609,      -12.10086691,      -10.79555531,      -12.06160606,      -8.961890863,      -15.20594681
          0,           0,       16610,       -12.1012929,      -10.79591951,      -12.04511556,      -8.952288289,      -15.20639288
          0,           0,       16611,      -12.10171901,      -10.79643604,      -12.05407711,      -8.956928974,      -15.20684132
          0,           0,       16612,      -12.10214642,      -10.79681439,      -12.03804405,      -8.945839029,      -15.20728723
          0,           0,       16613,      -12.10257419,      -10.79729063,      -12.05229969,      -8.950718836,      -15.20773983
          0,           0,       16614,      -12.10299896,      -10.79768741,      -12.04696369,      -8.955109233,      -15.20819146
          0,           0,       16615,      -12.10342499,      -10.79816287,       -12.0563604,      -8.959421452,      -15.20863625
          0,           0,       16616,      -12.10385254,      -10.79855472,      -12.05199587,      -8.957060864,      -15.20908727
          0,           0,       16617,      -12.10427663,      -10.79898612,      -12.05555952,      -8.959566999,      -15.20953854
          0,           0,       16618,      -12.10470154,       -10.7994314,      -12.05575525,      -8.950324445,       -15.2099888
          0,           0,       16619,      -12.10512952,      -10.79981338,      -12.05543803,      -8.968482048,      -15.21043945
          0,           0,       16620,      -12.10555632,      -10.80026948,      -12.05665137,       -8.94644705,      -15.21088902
          0,           0,       16621,      -12.10598352,      -10.80067399,      -12.05123909,      -8.950269039,      -15.21133544
          0,           0,       16622,      -12.10640959,      -10.80116419,      -12.05637907,      -8.953382003,      -15.21178033
          0,           0,       16623,      -12.10683586,      -10.80160996,      -12.05510976,      -8.955374567,       -15.2122248
          0,           0,       16624,       -12.1072613,      -10.80204781,      -12.05913268,      -8.962168766,      -15.21267639
          0,           0,       16625,       -12.1076884,      -10.80244811,      -12.05815326,      -8.961243796,      -15.21312822
          0,           0,       16626,      -12.10811487,      -10.80287398,      -12.04602606,      -8.959835684,      -15.21357591
          0,           0,       16627,      -12.10854292,      -10.80334199,      -12.05558671,      -8.969978231,      -15.21402862
          0,           0,       16628,      -12.10896946,      -10.80376859,      -12.05978211,      -8.955092698,       -15.2144689
          0,           0,       16629,      -12.10939814,      -10.80417349,      -12.05994662,      -8.961737725,       -15.2149286
          0,           0,       16630,      -12.10982432,       -10.8046587,       -12.0448219,       -8.96580264,      -15.21538398
          0,           0,       16631,      -12.11024928,      -10.80501045,      -12.05545085,      -8.954380182,      -15.21583199
          0,           0,       16632,       -12.1106759,      -10.80551283,       -12.0662478,      -8.963787463,      -15.21628184
          0,           0,       16633,      -12.11110084,      -10.80588541,        -12.058152,      -8.952924111,      -15.21673307
          0,           0,       16634,      -12.11152589,      -10.80633682,      -12.05613135,       -8.95495444,      -15.21718438
          0,           0,       16635,       -12.1119522,      -10.80673141,      -12.04219751,      -8.947317653,      -15.21763031
          0,           0,       16636,      -12.11238015,      -10.80716117,      -12.06426139,      -8.952505411,      -15.21808151
          0,           0,       16637,      -12.11280836,       -10.8076123,      -12.06204111,      -8.958043776,      -15.21852931
          0,           0,       16638,      -12.11323488,      -10.80805617,       -12.0501907,      -8.958542729,      -15.21897932
          0,           0,       16639,      -12.11366199,      -10.80851002,      -12.05375393,      -8.964491871,      -15.21943382
          0,           0,       16640,      -12.11408799,       -10.8089158,      -12.05166092,      -8.963340848,      -15.21988311
          0,           0,       16641,      -12.11451405,      -10.80935361,      -12.06974794,      -8.974478092,      -15.22033311
          0,           0,       16642,      -12.11494019,      -10.80983322,      -12.06355615,      -8.961642172,      -15.22078282
          0,           0,       16643,      -12.11536704,      -10.81026514,      -12.04942073,       -8.96131385,      -15.22123053
          0,           0,       16644,      -12.11579433,      -10.81067456,      -12.06016529,      -8.962616783,      -15.22167756
          0,           0,       16645,      -12.11622256,      -10.81110361,      -12.05074636,      -8.965745125,      -15.22213198
          0,           0,       16646,      -12.11664845,      -10.81150216,      -12.06017326,      -8.962793444,      -15.22258515
          0,           0,       16647,      -12.11707496,      -10.81197331,      -12.06025634,       -8.96938986,      -15.22304287
          0,           0,       16648,      -12.11749911,      -10.81237226,      -12.05407009,      -8.952939027,      -15.22349244
          0,           0,       16649,      -12.11792644,      -10.81281744,       -12.0581427,      -8.963642188,      -15.22393802
          0,           0,       16650,      -12.11835393,      -10.81322338,      -12.06150264,      -8.970423417,      -15.22438697
          0,           0,       16651,      -12.11878126,      -10.81368138,      -12.06130415,      -8.952258435,      -15.22483892
          0,           0,       16652,      -12.11920862,      -10.81406557,       -12.0642791,      -8.970435197,       -15.2252887
          0,           0,       16653,      -12.11963607,      -10.81450495,      -12.06565547,      -8.965111853,      -15.22573748
          0,           0,       16654,      -12.12006147,      -10.81496094,      -12.06506757,      -8.958863991,      -15.22618233
          0,           0,       16655,      -12.12048811,      -10.81542496,       -12.0659758,      -8.963840396,      -15.22662929
          0,           0,       16656,      -12.12091471,      -10.81583713,      -12.06721413,       -8.96279374,      -15.22708021
          0,           0,       16657,      -12.12134226,      -10.81628919,      -12.06663851,      -8.972493992,      -15.22753098
          0,           0,       16658,       -12.1217679,       -10.8167485,      -12.06659306,      -8.959535791,      -15.22798203
          0,           0,       16659,      -12.12219516,       -10.8171621,      -12.06020532,      -8.963840902,      -15.22842933
          0,           0,       16660,      -12.12262284,      -10.81756134,      -12.07037143,      -8.966931477,      -15.22887825
          0,           0,       16661,      -12.12304952,      -10.81801589,      -12.06047704,      -8.958482637,      -15.22933196
          0,           0,       16662,       -12.1234754,      -10.81846179,      -12.06176398,      -8.956378293,      -15.22978752
          0,           0,       16663,      -12.12390292,       -10.8188688,      -12.05024887,      -8.964310833,      -15.23023518
          0,           0,       16664,       -12.1243322,      -10.81926113,      -12.06234755,      -8.960200045,      -15.23068117
          0,           0,       16665,      -12.12475919,      -10.81972925,      -12.06403721,      -8.954237124,      -15.23113258
          0,           0,       16666,      -12.12518675,      -10.82014814,      -12.07235952,      -8.964816146,      -15.23158963
          0,           0,       16667,      -12.12561363,      -10.82062385,      -12.06300696,      -8.962463702,       -15.2320558
          0,           0,       16668,      -12.12603738,      -10.82109813,      -12.05392228,      -8.966989223,      -15.23250674
          0,           0,       16669,      -12.12646357,      -10.82144856,      -12.05775626,      -8.966608495,      -15.23295195
          0,           0,       16670,      -12.12689119,      -10.82182086,       -12.0654705,      -8.958203738,       -15.2334025
          0,           0,       16671,      -12.12731975,      -10.82235908,       -12.0721033,      -8.964849321,      -15.23385666
          0,           0,       16672,      -12.12774576,      -10.82270908,       -12.0601109,      -8.955297333,      -15.23430932
          0,           0,       16673,      -12.12817243,      -10.82307769,      -12.05758518,      -8.951640122,      -15.23476071
          0,           0,       16674,      -12.12860159,      -10.82360467,      -12.07190397,       -8.96871844,      -15.23521591
          0,           0,       16675,      -12.12902855,      -10.82409303,      -12.06220377,      -8.968622154,      -15.23567286
          0,           0,       16676,      -12.12945513,      -10.82447722,      -12.05908131,        -8.9648523,      -15.23613034
          0,           0,       16677,      -12.12988178,      -10.82484496,      -12.07412876,      -8.967483426,      -15.23657653
          0,           0,       16678,      -12.13030868,      -10.82535865,      -12.06060181,      -8.966870129,      -15.23703209
          0,           0,       16679,       -12.1307351,      -10.82575541,      -12.07238711,      -8.976971573,      -15.23749012
          0,           0,       16680,      -12.13116207,      -10.82622303,      -12.06725011,      -8.965856081,      -15.23794346
          0,           0,       16681,      -12.13158853,      -10.82668405,      -12.06278295,      -8.971002957,      -15.23839384
          0,           0,       16682,      -12.13201672,      -10.82702317,      -12.06479667,      -8.964381362,      -15.23885215
          0,           0,       16683,      -12.13244432,      -10.82746068,       -12.0610118,      -8.970144617,      -15.23929916
          0,           0,       16684,       -12.1328718,      -10.82791596,       -12.0782411,      -8.974425591,      -15.23975099
          0,           0,       16685,      -12.13330053,      -10.82835743,      -12.07196331,      -8.967310681,      -15.24020092
          0,           0,       16686,      -12.13372672,      -10.82878126,      -12.05954242,       -8.96486771,      -15.24065184
          0,           0,       16687,      -12.13415318,      -10.82921267,      -12.07012941,      -8.968916303,      -15.24110429
          0,           0,       16688,      -12.13458052,      -10.82963928,       -12.0603654,      -8.965622065,      -15.24154741
          0,           0,       16689,      -12.13500826,      -10.83008493,      -12.06045285,      -8.967686957,      -15.24200234
          0,           0,       16690,      -12.13543456,       -10.8304951,      -12.07386472,      -8.982615537,      -15.24245002
          0,           0,       16691,      -12.13585991,      -10.83089464,      -12.06832405,      -8.955173388,       -15.2429023
          0,           0,       16692,      -12.13628601,      -10.83129614,      -12.06919302,      -8.974204192,      -15.24335702
          0,           0,       16693,      -12.13671565,      -10.83180734,      -12.07648176,      -8.969869264,      -15.24380457
          0,           0,       16694,      -12.13714475,      -10.83220889,      -12.07927108,        -8.9702968,      -15.24425617
          0,           0,       16695,       -12.1375715,       -10.8326817,      -12.06163915,      -8.959054007,      -15.24470191
          0,           0,       16696,      -12.13799849,       -10.8331263,       -12.0804952,      -8.980111321,       -15.2451558
          0,           0,       16697,      -12.13842419,      -10.83351206,      -12.07114383,      -8.970668593,      -15.24560446
